name,age,income,city,has_car
Alice,26,1146.0,Barcelona,yes
Eve,43,2189.0,Madrid,no
Eve,23,1906.0,Bilbao,yes
Ivy,69,2638.0,Bilbao,yes
Charlie,43,2511.0,Barcelona,no
Eve,69,2313.0,Seville,no
Hank,64,3322.0,Valencia,yes
Alice,68,1619.0,Bilbao,yes
Ivy,47,1667.0,Valencia,yes
Ivy,41,1681.0,Valencia,yes
Hank,55,2212.0,Madrid,yes
Grace,24,1517.0,Madrid,no
Hank,62,2461.0,Bilbao,no
Hank,36,2368.0,Valencia,yes
Jack,20,1871.0,Madrid,yes
Eve,31,3199.0,Madrid,no
Eve,32,2452.0,Valencia,yes
Grace,20,3350.0,Seville,yes
Bob,53,2344.0,Valencia,yes
Ivy,24,-,Bilbao,no
Hank,unknown,2050.0,Bilbao,yes
Grace,42,2494.0,Barcelona,yes
Diana,55,3070.0,Bilbao,no
Diana,36,2171.0,Madrid,no
Eve,26,2915.0,Valencia,no
Grace,29,1850.0,Madrid,unknown
Hank,52,-,Madrid,no
Grace,55,2036.0,Madrid,yes
Jack,33,3181.0,Madrid,yes
Jack,37,2549.0,Bilbao,yes
Hank,67,-,Seville,yes
Diana,62,1577.0,Zaragoza,yes
Frank,40,1319.0,Valencia,yes
Eve,32,2007.0,Seville,no
Grace,35,1392.0,Barcelona,no
Ivy,46,1394.0,Seville,yes
Diana,48,2997.0,Valencia,no
Frank,29,2497.0,Zaragoza,yes
Alice,23,-,Zaragoza,no
Hank,44,2190.0,Barcelona,no
Eve,59,2022.0,Seville,yes
Eve,27,3820.0,Seville,yes
Frank,40,1912.0,Seville,unknown
Charlie,28,1442.0,Madrid,no
Frank,32,3137.0,Seville,no
Hank,50,2327.0,Bilbao,yes
Diana,34,4131.0,Barcelona,yes
Bob,33,2079.0,Valencia,yes
Diana,69,3177.0,Madrid,unknown
Bob,28,3366.0,Zaragoza,yes
Diana,29,2083.0,Madrid,yes
Grace,66,1906.0,Barcelona,unknown
Bob,47,3093.0,Barcelona,no
Hank,22,2960.0,Bilbao,yes
Charlie,41,1372.0,Seville,no
Ivy,48,1597.0,Madrid,no
Hank,32,471.0,Barcelona,unknown
Charlie,47,-,Bilbao,yes
Frank,52,-,Valencia,no
Bob,32,2370.0,Madrid,yes
Alice,60,1147.0,-,no
Jack,42,1622.0,Madrid,no
Ivy,68,2118.0,Valencia,no
Bob,24,1962.0,Barcelona,no
Charlie,36,2594.0,Bilbao,no
Bob,56,2967.0,Bilbao,yes
Diana,64,4316.0,Valencia,yes
Charlie,31,-,Seville,yes
Diana,69,3392.0,Zaragoza,no
Frank,29,1836.0,Bilbao,yes
Bob,unknown,1160.0,Valencia,no
Ivy,35,2218.0,Valencia,no
Hank,41,1222.0,Bilbao,unknown
Hank,65,2512.0,Madrid,yes
Bob,56,1876.0,Madrid,no
Hank,59,937.0,Barcelona,no
Ivy,32,3889.0,Bilbao,unknown
Bob,67,2070.0,Madrid,no
Hank,41,1190.0,Barcelona,yes
Diana,52,3219.0,Seville,yes
Hank,54,1917.0,Barcelona,unknown
Eve,53,3372.0,Barcelona,no
Ivy,unknown,1913.0,Valencia,no
Bob,44,-,Barcelona,no
Diana,52,2776.0,-,no
Charlie,65,2975.0,Madrid,no
Charlie,39,3115.0,Bilbao,unknown
Diana,45,2428.0,Valencia,unknown
Diana,29,-,Madrid,yes
Bob,37,-,Madrid,yes
Hank,unknown,2660.0,Valencia,yes
Frank,52,2386.0,Barcelona,yes
Ivy,30,1344.0,Barcelona,no
Hank,47,2979.0,-,no
Bob,60,2534.0,Valencia,yes
Alice,26,2169.0,Zaragoza,yes
Eve,23,3522.0,Madrid,no
Eve,39,1358.0,Barcelona,no
Charlie,52,3815.0,Seville,no
Hank,35,2482.0,Barcelona,yes
Frank,61,2754.0,Barcelona,yes
Hank,62,2184.0,Madrid,no
Bob,46,1166.0,Madrid,no
Ivy,38,2388.0,Bilbao,no
Charlie,22,2768.0,Barcelona,unknown
Eve,61,3041.0,-,yes
Eve,64,2342.0,Barcelona,yes
Ivy,42,746.0,Barcelona,yes
Charlie,45,1267.0,Valencia,yes
Charlie,57,4142.0,Valencia,yes
Diana,54,0,Bilbao,yes
Diana,26,0,Bilbao,yes
Bob,53,1753.0,Madrid,no
Bob,66,2354.0,Valencia,yes
Charlie,57,3000.0,Bilbao,no
Eve,44,1844.0,Madrid,yes
Diana,46,3774.0,Valencia,yes
Diana,32,-,Barcelona,yes
Hank,53,2869.0,Valencia,yes
Charlie,32,2286.0,Valencia,yes
Jack,37,3027.0,Valencia,no
Hank,33,3763.0,Bilbao,unknown
Bob,36,2395.0,Valencia,yes
Diana,38,3884.0,Zaragoza,yes
Bob,24,2011.0,Bilbao,yes
Charlie,55,-,Barcelona,no
Diana,42,2891.0,Valencia,yes
Bob,67,1645.0,Valencia,yes
Alice,29,2671.0,Bilbao,no
Eve,53,2506.0,Barcelona,no
Hank,28,1817.0,Zaragoza,no
Diana,47,2786.0,Seville,yes
Ivy,44,2617.0,Seville,yes
Diana,42,2442.0,Valencia,yes
Jack,52,2445.0,Seville,no
Charlie,61,2428.0,Seville,no
Frank,35,2206.0,Seville,yes
Hank,62,2612.0,Barcelona,no
Alice,unknown,1985.0,Seville,no
Jack,34,4625.0,Barcelona,no
Diana,35,1373.0,Seville,yes
Eve,67,2032.0,Seville,yes
Grace,25,2095.0,Madrid,yes
Grace,39,4132.0,Bilbao,no
Alice,41,1444.0,Valencia,yes
Ivy,60,2841.0,Seville,yes
Grace,44,2699.0,Seville,no
Jack,68,2767.0,Seville,no
Eve,57,3489.0,Bilbao,no
Grace,unknown,3473.0,Barcelona,no
Eve,57,2139.0,Madrid,no
Ivy,28,2655.0,Seville,no
Ivy,42,1009.0,Barcelona,yes
Jack,49,2579.0,Madrid,yes
Frank,30,1865.0,Madrid,yes
Hank,25,2351.0,Barcelona,yes
Diana,26,1152.0,-,no
Eve,59,2824.0,Madrid,no
Hank,52,1143.0,Barcelona,yes
Alice,34,2619.0,Zaragoza,no
Hank,56,1519.0,-,no
Alice,54,1820.0,Barcelona,no
Frank,60,3424.0,Bilbao,unknown
Eve,65,-,Madrid,yes
Eve,64,3419.0,Bilbao,yes
Eve,29,3748.0,Madrid,yes
Eve,unknown,1882.0,Valencia,no
Eve,39,3699.0,Barcelona,yes
Eve,40,1328.0,Seville,no
Frank,52,3097.0,Madrid,yes
Hank,50,2105.0,Valencia,no
Frank,40,1756.0,Seville,no
Grace,69,2992.0,Madrid,yes
Ivy,28,3256.0,Bilbao,no
Jack,24,3232.0,Valencia,no
Bob,21,2672.0,Madrid,no
Hank,60,0,Barcelona,no
Charlie,40,2921.0,Barcelona,no
Bob,41,-,Barcelona,yes
Hank,52,2933.0,Valencia,no
Alice,41,-,Seville,yes
Ivy,48,-,Valencia,yes
Hank,22,1198.0,Valencia,yes
Jack,27,2395.0,Bilbao,no
Grace,unknown,1393.0,Barcelona,yes
Ivy,42,2721.0,Seville,unknown
Bob,28,3814.0,Bilbao,yes
Ivy,38,2121.0,Barcelona,yes
Bob,36,2602.0,Seville,yes
Diana,33,3105.0,Zaragoza,yes
Bob,34,846.0,Valencia,yes
Eve,56,2082.0,-,no
Hank,25,2792.0,Barcelona,yes
Charlie,35,182.0,Seville,yes
Ivy,43,1719.0,Barcelona,yes
Grace,47,-,Madrid,yes
Grace,64,3302.0,-,unknown
Jack,66,2799.0,Barcelona,yes
Eve,34,3206.0,-,no
Diana,46,2672.0,Seville,no
Jack,unknown,2944.0,Zaragoza,yes
Frank,50,2247.0,-,no
Grace,27,2593.0,Seville,yes
Charlie,23,1994.0,-,no
Charlie,53,-,Bilbao,no
Bob,28,-,Valencia,yes
Charlie,43,3604.0,Seville,unknown
Bob,25,2174.0,Barcelona,yes
Hank,57,1737.0,Madrid,unknown
Alice,58,3522.0,Barcelona,unknown
Grace,48,2935.0,Valencia,yes
Jack,61,2763.0,Barcelona,yes
Hank,41,1993.0,Valencia,no
Eve,29,2841.0,Seville,yes
Alice,27,1632.0,Seville,no
Ivy,30,-,Bilbao,yes
Alice,30,3603.0,-,yes
Grace,36,-,Bilbao,no
Grace,30,3067.0,Seville,no
Bob,49,1394.0,Barcelona,no
Hank,27,2658.0,Zaragoza,no
Bob,51,4212.0,Madrid,yes
Charlie,36,-,Madrid,yes
Ivy,54,2453.0,Barcelona,yes
Jack,45,3631.0,Seville,yes
Charlie,65,2994.0,Seville,yes
Jack,41,4484.0,Madrid,no
Jack,34,1914.0,Bilbao,yes
Hank,49,1708.0,Madrid,yes
Bob,52,-,Barcelona,no
Charlie,41,1543.0,Barcelona,yes
Grace,47,2343.0,Barcelona,unknown
Jack,43,2447.0,Bilbao,yes
Ivy,35,3329.0,Madrid,yes
Eve,35,2991.0,Barcelona,no
Charlie,65,2866.0,Madrid,no
Jack,unknown,-,Bilbao,no
Charlie,24,3472.0,-,yes
Diana,68,5721.0,Seville,yes
Jack,55,3053.0,Seville,no
Frank,22,2580.0,Zaragoza,yes
Charlie,56,1462.0,Barcelona,no
Alice,49,1990.0,Madrid,yes
Eve,65,2329.0,Valencia,yes
Jack,44,2072.0,Barcelona,yes
Eve,45,2487.0,Valencia,no
Grace,35,3922.0,Valencia,yes
Charlie,36,3498.0,Barcelona,unknown
Hank,50,2373.0,Valencia,yes
Hank,61,1533.0,Valencia,no
Grace,64,3570.0,Madrid,yes
Hank,58,2461.0,Bilbao,no
Frank,50,-,Seville,no
Diana,45,3070.0,Madrid,no
Hank,36,3321.0,Madrid,yes
Ivy,58,559.0,Madrid,no
Ivy,35,1840.0,Madrid,yes
Charlie,33,2412.0,Madrid,no
Grace,unknown,3088.0,Madrid,no
Alice,49,2087.0,Bilbao,yes
Frank,37,1834.0,Bilbao,no
Frank,63,3082.0,Bilbao,no
Diana,68,2125.0,Seville,yes
Jack,35,2934.0,Bilbao,yes
Ivy,46,1611.0,Bilbao,yes
Alice,44,1418.0,Bilbao,no
Charlie,55,3104.0,Bilbao,no
Charlie,unknown,2702.0,Bilbao,yes
Ivy,47,3238.0,Bilbao,yes
Frank,unknown,2074.0,Seville,yes
Hank,49,-,Barcelona,yes
Ivy,64,-,Madrid,yes
Hank,40,1282.0,Valencia,yes
Alice,39,3501.0,Madrid,yes
Bob,41,3556.0,Madrid,no
Diana,69,3188.0,Madrid,no
Diana,50,1950.0,Barcelona,yes
Hank,27,1847.0,-,no
Bob,22,2332.0,Valencia,yes
Diana,45,1464.0,Barcelona,yes
Charlie,60,1731.0,Valencia,unknown
Bob,43,3016.0,Barcelona,no
Bob,48,3019.0,Seville,yes
Bob,unknown,1660.0,Seville,yes
Frank,45,3041.0,Madrid,no
Eve,65,2863.0,Valencia,yes
Eve,51,3708.0,Madrid,unknown
Eve,56,2955.0,Seville,yes
Hank,59,3347.0,Zaragoza,yes
Ivy,51,2882.0,Zaragoza,no
Frank,22,-500,Barcelona,no
Grace,41,1470.0,Bilbao,no
Hank,27,2403.0,Bilbao,unknown
Grace,45,2469.0,Bilbao,unknown
Bob,27,2305.0,Barcelona,yes
Jack,45,2855.0,Valencia,yes
Bob,37,3008.0,Barcelona,yes
Eve,unknown,2814.0,Madrid,no
Grace,26,2358.0,Seville,no
Eve,unknown,1911.0,Valencia,yes
Charlie,23,3378.0,Barcelona,unknown
Jack,62,2780.0,Bilbao,yes
Alice,57,1685.0,Valencia,no
Charlie,55,2345.0,-,no
Jack,28,1105.0,Bilbao,yes
Hank,59,2528.0,Bilbao,yes
Alice,51,2341.0,Bilbao,yes
Hank,unknown,2040.0,Madrid,unknown
Jack,20,3768.0,Madrid,yes
Alice,46,1575.0,Zaragoza,no
Eve,59,3065.0,Madrid,no
Eve,21,4249.0,Valencia,no
Bob,22,3362.0,Seville,unknown
Charlie,39,2475.0,Barcelona,yes
Bob,45,1593.0,Barcelona,no
Bob,43,1410.0,Valencia,yes
Eve,unknown,2171.0,Valencia,yes
Eve,32,1950.0,Seville,yes
Charlie,22,1924.0,Madrid,yes
Charlie,21,-500,Valencia,no
Bob,24,2418.0,Madrid,yes
Hank,54,2888.0,Seville,no
Charlie,59,1510.0,Madrid,yes
Jack,41,1954.0,Barcelona,no
Frank,23,2372.0,Bilbao,no
Ivy,40,2344.0,Barcelona,no
Grace,69,3969.0,Bilbao,unknown
Charlie,32,2686.0,Barcelona,yes
Grace,44,1209.0,Barcelona,yes
Charlie,46,-,Barcelona,no
Bob,unknown,2937.0,Bilbao,yes
Charlie,41,2400.0,Valencia,no
Charlie,43,1529.0,Barcelona,no
Bob,43,3906.0,Valencia,yes
Alice,55,1644.0,Valencia,unknown
Jack,unknown,3029.0,Bilbao,yes
Frank,22,2660.0,-,no
Eve,20,2981.0,Valencia,yes
Jack,40,3865.0,Valencia,no
Charlie,65,2949.0,Barcelona,yes
Eve,21,2053.0,-,unknown
Ivy,unknown,3385.0,Valencia,unknown
Grace,53,1995.0,Madrid,no
Diana,42,2631.0,-,no
Charlie,31,1466.0,-,no
Alice,30,1673.0,Valencia,no
Alice,53,2541.0,Barcelona,no
Bob,46,2794.0,Seville,no
Hank,51,1138.0,Bilbao,no
Grace,34,2898.0,Valencia,no
Eve,46,1844.0,Barcelona,yes
Hank,63,3524.0,Barcelona,unknown
Bob,35,2218.0,Barcelona,yes
Charlie,39,1601.0,Madrid,yes
Diana,28,2561.0,Bilbao,unknown
Jack,51,1767.0,Madrid,yes
Grace,21,3515.0,Valencia,yes
Ivy,32,2500.0,Bilbao,no
Charlie,55,2379.0,Valencia,no
Ivy,20,2973.0,Barcelona,yes
Alice,69,-,Zaragoza,no
Charlie,40,1469.0,Madrid,yes
Frank,39,2827.0,Bilbao,yes
Alice,46,1620.0,Madrid,yes
Ivy,51,1620.0,Valencia,yes
Ivy,42,3169.0,Seville,unknown
Frank,unknown,2920.0,Valencia,no
Diana,68,1497.0,Valencia,no
Alice,30,2005.0,Barcelona,unknown
Grace,55,1777.0,Seville,unknown
Frank,35,3921.0,Madrid,no
Hank,69,3225.0,Bilbao,yes
Grace,32,2163.0,Seville,no
Bob,34,2961.0,Valencia,no
Bob,55,1415.0,Madrid,yes
Hank,59,1962.0,Valencia,yes
Bob,26,-,Seville,yes
Jack,47,2862.0,Barcelona,no
Bob,37,2422.0,Seville,no
Hank,50,2698.0,Madrid,no
Jack,47,2563.0,Barcelona,yes
Eve,69,2369.0,Bilbao,yes
Alice,66,2263.0,Madrid,no
Ivy,52,2159.0,Barcelona,yes
Bob,53,2686.0,Seville,yes
Frank,64,2829.0,Bilbao,no
Jack,29,2659.0,Madrid,no
Hank,56,1557.0,Madrid,no
Alice,58,1701.0,Valencia,no
Ivy,26,2819.0,Seville,yes
Bob,64,3677.0,Valencia,unknown
Hank,54,2622.0,Seville,no
Grace,37,2171.0,Bilbao,no
Charlie,44,2679.0,Zaragoza,yes
Eve,44,-500,Barcelona,no
Bob,65,3547.0,Madrid,yes
Jack,68,2649.0,Barcelona,no
Charlie,60,1964.0,Madrid,no
Diana,52,2367.0,Valencia,no
Frank,25,2078.0,Bilbao,yes
Grace,65,3549.0,Barcelona,no
Frank,26,2338.0,Madrid,yes
Frank,28,2624.0,Valencia,no
Frank,23,2959.0,-,yes
Ivy,67,1907.0,Barcelona,yes
Diana,44,2655.0,Bilbao,no
Ivy,31,-,Bilbao,yes
Hank,24,1257.0,Valencia,unknown
Jack,40,-,Seville,yes
Jack,56,2463.0,Valencia,no
Hank,69,2604.0,Barcelona,yes
Charlie,47,2529.0,Valencia,no
Hank,50,-,Madrid,unknown
Hank,61,3570.0,Seville,no
Charlie,65,1556.0,Bilbao,yes
Grace,33,2226.0,Barcelona,no
Charlie,unknown,3033.0,Seville,no
Frank,45,2885.0,Barcelona,yes
Hank,66,-500,Madrid,no
Bob,25,4703.0,Seville,no
Diana,24,2991.0,Madrid,no
Hank,64,3405.0,Bilbao,yes
Eve,53,2254.0,Barcelona,yes
Jack,28,1706.0,Bilbao,unknown
Alice,64,2249.0,Valencia,no
Hank,25,3070.0,Valencia,no
Ivy,54,2825.0,Bilbao,unknown
Jack,30,2823.0,Valencia,yes
Bob,23,2329.0,Barcelona,yes
Jack,unknown,2201.0,Bilbao,no
Diana,62,2356.0,Barcelona,no
Diana,unknown,3080.0,Madrid,unknown
Diana,24,3173.0,Valencia,no
Grace,50,1695.0,Seville,yes
Grace,21,3110.0,Seville,yes
Eve,57,1979.0,Bilbao,yes
Alice,65,-,Seville,unknown
Jack,57,2346.0,Barcelona,yes
Charlie,31,3753.0,Barcelona,no
Alice,29,2166.0,Madrid,yes
Frank,54,2643.0,Bilbao,yes
Eve,23,2985.0,Madrid,yes
Grace,46,1801.0,Seville,no
Ivy,42,2442.0,Seville,yes
Alice,57,2287.0,Bilbao,unknown
Charlie,30,2089.0,Madrid,unknown
Frank,58,2148.0,Barcelona,yes
Hank,54,3390.0,Zaragoza,no
Grace,31,2021.0,Seville,yes
Diana,37,2953.0,Valencia,yes
Grace,unknown,2752.0,Bilbao,yes
Jack,unknown,1382.0,Zaragoza,no
Eve,33,2915.0,Barcelona,no
Ivy,25,1369.0,Zaragoza,yes
Hank,47,3002.0,Madrid,no
Diana,48,2094.0,-,no
Charlie,24,2507.0,Madrid,no
Hank,29,1465.0,Barcelona,no
Charlie,24,2598.0,Madrid,no
Diana,53,3242.0,Bilbao,no
Charlie,36,1854.0,-,yes
Grace,23,-500,Barcelona,no
Charlie,29,2864.0,Barcelona,yes
Grace,68,2884.0,Barcelona,no
Jack,32,553.0,Madrid,no
Ivy,54,4112.0,Bilbao,yes
Jack,43,2923.0,Madrid,yes
Alice,29,3058.0,-,no
Eve,35,2385.0,Zaragoza,no
Charlie,20,1016.0,Madrid,no
Jack,57,3040.0,Valencia,no
Hank,36,2048.0,-,yes
Diana,44,2935.0,Bilbao,yes
Frank,27,2325.0,Seville,no
Grace,61,2690.0,Madrid,yes
Eve,30,1880.0,Madrid,no
Eve,48,3192.0,Bilbao,yes
Alice,63,1549.0,Valencia,yes
Eve,55,4296.0,Seville,no
Diana,unknown,4290.0,Bilbao,no
Ivy,unknown,3806.0,Valencia,no
Ivy,28,3520.0,Madrid,yes
Hank,68,-,Valencia,no
Alice,47,3433.0,Bilbao,no
Ivy,40,2423.0,Barcelona,no
Diana,32,-,Madrid,no
Eve,57,3703.0,-,yes
Jack,68,3403.0,Seville,no
Ivy,unknown,2475.0,Seville,no
Alice,21,1520.0,Bilbao,no
Diana,43,2031.0,Valencia,no
Hank,56,1043.0,-,yes
Frank,39,3256.0,Bilbao,unknown
Charlie,58,1217.0,Barcelona,yes
Frank,unknown,2729.0,Valencia,yes
Ivy,23,1825.0,Barcelona,no
Charlie,47,1359.0,Seville,yes
Hank,28,2691.0,Seville,unknown
Hank,unknown,2233.0,Valencia,yes
Ivy,39,3171.0,-,yes
Charlie,60,1486.0,Valencia,yes
Charlie,63,1894.0,Bilbao,yes
Frank,43,590.0,Seville,yes
Frank,46,753.0,Valencia,yes
Eve,51,3939.0,Madrid,yes
Hank,52,4167.0,Seville,yes
Hank,unknown,2574.0,Seville,yes
Charlie,59,1841.0,Madrid,yes
Hank,69,2261.0,Bilbao,yes
Charlie,61,3199.0,Valencia,yes
Eve,26,2088.0,Barcelona,yes
Alice,43,2690.0,Bilbao,yes
Diana,43,2490.0,Barcelona,yes
Jack,45,2045.0,Seville,yes
Eve,46,-,Seville,unknown
Hank,55,2735.0,Madrid,yes
Bob,41,1718.0,Valencia,yes
Grace,33,2861.0,Barcelona,no
Diana,42,2123.0,Barcelona,no
Hank,62,2602.0,Seville,yes
Jack,35,3607.0,Madrid,no
Frank,21,2365.0,-,no
Bob,68,3236.0,Valencia,unknown
Eve,29,1066.0,Barcelona,unknown
Bob,50,-,Zaragoza,no
Eve,60,2522.0,Valencia,no
Alice,33,4039.0,Seville,yes
Grace,37,932.0,Seville,no
Diana,34,2423.0,Bilbao,no
Charlie,27,3665.0,Madrid,yes
Alice,27,1872.0,Madrid,yes
Ivy,29,-,-,no
Ivy,42,2765.0,Madrid,no
Ivy,46,2648.0,Seville,no
Alice,20,3753.0,Seville,yes
Diana,62,2859.0,Seville,no
Jack,53,3562.0,Bilbao,yes
Frank,23,-,-,no
Bob,62,1908.0,Madrid,yes
Bob,21,2319.0,Seville,yes
Charlie,unknown,1573.0,Seville,yes
Jack,43,2887.0,Barcelona,yes
Bob,45,2191.0,Bilbao,yes
Jack,67,1963.0,Valencia,no
Grace,66,2899.0,Madrid,yes
Jack,33,1585.0,Bilbao,no
Ivy,48,3116.0,Zaragoza,no
Diana,67,2117.0,Madrid,yes
Ivy,56,3427.0,Bilbao,no
Bob,64,2186.0,Barcelona,no
Charlie,41,3006.0,Madrid,no
Charlie,34,2644.0,Barcelona,no
Bob,45,3095.0,Bilbao,no
Alice,60,-,Madrid,unknown
Bob,unknown,1169.0,Madrid,yes
Bob,54,3307.0,Bilbao,yes
Diana,55,2430.0,Valencia,no
Alice,unknown,3132.0,Madrid,yes
Alice,35,3052.0,Barcelona,no
Jack,41,1881.0,Bilbao,yes
Alice,44,1768.0,Seville,yes
Alice,60,3024.0,Bilbao,no
Alice,47,2257.0,Madrid,yes
Bob,59,3249.0,Valencia,yes
Frank,unknown,2357.0,Bilbao,no
Ivy,57,3319.0,Barcelona,no
Hank,45,2839.0,Madrid,no
Frank,69,-,Valencia,yes
Alice,43,2201.0,Barcelona,no
Hank,43,-,Barcelona,no
Alice,26,3454.0,-,no
Grace,60,2457.0,Valencia,yes
Eve,55,2925.0,Seville,yes
Ivy,63,2537.0,Madrid,no
Diana,24,2600.0,Seville,no
Grace,30,3879.0,Seville,yes
Eve,63,3461.0,Zaragoza,no
Frank,22,2564.0,Valencia,no
Jack,unknown,2672.0,Bilbao,yes
Hank,40,-500,Barcelona,no
Eve,66,2362.0,Seville,yes
Eve,62,2748.0,Zaragoza,no
Hank,64,3180.0,Seville,no
Diana,34,3099.0,Seville,no
Bob,49,1613.0,Bilbao,unknown
Eve,55,3282.0,Zaragoza,no
Alice,68,2429.0,Barcelona,yes
Bob,20,1710.0,Barcelona,no
Eve,68,3569.0,Seville,unknown
Hank,37,3671.0,-,yes
Hank,26,2711.0,Valencia,no
Charlie,50,-,Barcelona,yes
Eve,59,3114.0,Valencia,no
Bob,26,3617.0,Madrid,no
Hank,22,3082.0,Madrid,unknown
Charlie,unknown,1438.0,Madrid,no
Hank,66,-,Madrid,yes
Ivy,27,3353.0,Bilbao,no
Grace,65,2092.0,Barcelona,unknown
Diana,65,-,Madrid,yes
Jack,69,0,Valencia,yes
Grace,30,2277.0,Barcelona,no
Grace,48,-,Valencia,no
Ivy,69,3095.0,Barcelona,yes
Ivy,65,2047.0,Madrid,yes
Alice,50,1607.0,Seville,yes
Ivy,29,2809.0,Madrid,no
Hank,24,2073.0,Barcelona,no
Charlie,32,2617.0,Barcelona,no
Diana,23,1425.0,Barcelona,no
Hank,29,2298.0,Madrid,yes
Charlie,23,3072.0,Barcelona,no
Eve,58,2985.0,Barcelona,yes
Grace,49,1869.0,Madrid,yes
Grace,45,1565.0,Bilbao,no
Jack,60,2513.0,Barcelona,no
Bob,40,2949.0,Madrid,unknown
Charlie,40,2824.0,Valencia,yes
Jack,30,2090.0,Madrid,yes
Frank,42,2738.0,Bilbao,yes
Charlie,28,3702.0,Madrid,no
Charlie,49,2664.0,Valencia,yes
Diana,69,1193.0,Zaragoza,no
Frank,46,2663.0,Madrid,no
Charlie,34,4135.0,Barcelona,no
Grace,54,1470.0,Seville,no
Eve,61,2524.0,-,yes
Grace,43,2319.0,Valencia,no
Bob,32,2577.0,Seville,no
Grace,55,2655.0,Madrid,no
Jack,29,3412.0,Seville,no
Bob,69,2568.0,Barcelona,yes
Diana,35,3522.0,Seville,yes
Grace,37,2406.0,Madrid,yes
Grace,56,2220.0,Valencia,unknown
Grace,20,1965.0,Barcelona,no
Frank,30,1046.0,Seville,no
Grace,26,2721.0,Bilbao,no
Grace,39,4143.0,Bilbao,yes
Alice,47,2867.0,-,no
Hank,28,-,Valencia,no
Eve,37,2170.0,Seville,yes
Alice,58,2305.0,Madrid,no
Eve,66,3288.0,Zaragoza,no
Eve,20,4107.0,Seville,no
Alice,51,3690.0,Valencia,yes
Jack,21,-,Valencia,no
Charlie,46,2528.0,Bilbao,unknown
Diana,63,2668.0,Bilbao,unknown
Eve,59,1897.0,Bilbao,yes
Ivy,31,1341.0,Valencia,yes
Hank,32,1599.0,Valencia,no
Hank,59,2540.0,Zaragoza,yes
Charlie,60,2266.0,Seville,yes
Ivy,34,1324.0,Seville,no
Ivy,20,-,Seville,yes
Eve,42,2245.0,Seville,yes
Frank,50,1562.0,Seville,unknown
Alice,42,2204.0,Seville,yes
Hank,66,-,Bilbao,unknown
Jack,60,2007.0,Bilbao,yes
Eve,59,3241.0,Valencia,yes
Frank,21,978.0,Madrid,yes
Eve,62,911.0,Seville,yes
Alice,57,2503.0,Seville,yes
Grace,39,2577.0,Valencia,no
Hank,49,2823.0,Bilbao,unknown
Jack,61,2069.0,Madrid,yes
Jack,65,1766.0,Barcelona,yes
Eve,47,2494.0,Bilbao,no
Jack,22,2147.0,Zaragoza,no
Frank,50,3741.0,Valencia,yes
Grace,54,2241.0,Barcelona,yes
Grace,22,2457.0,Valencia,yes
Jack,60,4480.0,Valencia,no
Hank,30,2344.0,Valencia,yes
Bob,64,2945.0,Barcelona,no
Alice,47,3017.0,Barcelona,yes
Eve,36,3085.0,Seville,yes
Frank,22,2732.0,Seville,no
Grace,20,-,Seville,yes
Eve,57,2580.0,Valencia,no
Frank,38,2039.0,Barcelona,no
Jack,62,2760.0,Barcelona,no
Diana,31,4123.0,-,no
Eve,66,3469.0,Valencia,yes
Frank,67,2743.0,Seville,yes
Eve,25,3185.0,Valencia,no
Jack,52,1805.0,Bilbao,no
Jack,unknown,2292.0,Valencia,yes
Frank,36,3258.0,Valencia,yes
Eve,23,3690.0,Bilbao,yes
Frank,63,-,Madrid,yes
Bob,43,2113.0,Seville,yes
Eve,21,4245.0,Valencia,no
Charlie,unknown,2577.0,-,unknown
Bob,53,3959.0,Bilbao,yes
Alice,23,2665.0,Madrid,yes
Frank,32,2697.0,Bilbao,yes
Alice,20,2256.0,Seville,yes
Grace,67,-,Seville,no
Eve,21,3586.0,Barcelona,yes
Diana,59,0,Madrid,unknown
Hank,45,-,Seville,no
Frank,49,3232.0,Valencia,no
Hank,unknown,2396.0,Bilbao,unknown
Hank,64,2105.0,Barcelona,no
Alice,unknown,3308.0,Seville,unknown
Charlie,20,3383.0,Barcelona,yes
Frank,26,2140.0,Seville,unknown
Jack,54,2670.0,Madrid,yes
Bob,48,1533.0,Valencia,yes
Bob,24,1784.0,Madrid,unknown
Jack,31,2599.0,Seville,yes
Jack,46,2525.0,Barcelona,yes
Bob,unknown,1726.0,Bilbao,yes
Eve,37,1927.0,Madrid,yes
Grace,67,1648.0,Seville,yes
Bob,69,-,Seville,yes
Diana,58,926.0,Madrid,no
Diana,42,-,Madrid,no
Grace,63,1010.0,Barcelona,yes
Diana,56,0,Seville,no
Eve,45,1058.0,-,no
Charlie,42,2525.0,Madrid,no
Hank,61,3812.0,Seville,no
Bob,unknown,-,Seville,unknown
Charlie,29,1055.0,Seville,yes
Charlie,69,2739.0,Valencia,no
Jack,unknown,1709.0,-,unknown
Jack,54,1545.0,Valencia,no
Frank,52,2409.0,Bilbao,yes
Bob,49,3483.0,Barcelona,no
Hank,22,2980.0,Bilbao,no
Eve,44,1928.0,-,yes
Ivy,64,3064.0,Zaragoza,no
Diana,31,705.0,Barcelona,no
Jack,unknown,1898.0,Bilbao,no
Ivy,62,1841.0,Madrid,yes
Charlie,67,2563.0,Seville,no
Hank,45,2338.0,Barcelona,no
Charlie,35,2387.0,Seville,yes
Diana,54,2360.0,Valencia,no
